Time,C0,C1,C2,C3
1621614264050,80.0,80.0,11.1,11.1
1621614264151,80.0,81.8,20.0,11.1
1621614264252,80.0,70.0,0.0,0.0
1621614264353,80.0,90.9,27.3,11.1
1621614264453,72.7,70.0,27.3,11.1
1621614264554,87.5,90.9,0.0,20.0
1621614264655,80.0,77.8,20.0,20.0
1621614264755,80.0,72.7,0.0,0.0
1621614264856,77.8,88.9,0.0,0.0
1621614264957,81.8,81.8,20.0,11.1
1621614265057,81.8,77.8,0.0,20.0
1621614265158,72.7,75.0,18.2,0.0
1621614265259,77.8,90.9,0.0,0.0
1621614265360,80.0,90.9,11.1,0.0
1621614265460,80.0,77.8,20.0,11.1
1621614265561,80.0,83.3,0.0,0.0
1621614265662,80.0,80.0,20.0,11.1
1621614265762,90.9,88.9,27.3,20.0
1621614265863,77.8,83.3,22.2,20.0
1621614265964,81.8,90.0,11.1,22.2
1621614266064,80.0,80.0,11.1,0.0
1621614266165,72.7,72.7,0.0,11.1
1621614266266,54.5,55.6,10.0,0.0
1621614266366,0.0,0.0,9.1,0.0
1621614266467,0.0,0.0,9.1,0.0
1621614266567,0.0,0.0,0.0,0.0
1621614266668,0.0,0.0,0.0,0.0
1621614266768,10.0,10.0,0.0,10.0
1621614266869,0.0,0.0,0.0,0.0
1621614266969,0.0,9.1,0.0,9.1
1621614267070,0.0,0.0,0.0,0.0
1621614267170,0.0,0.0,0.0,0.0
1621614267271,0.0,0.0,0.0,0.0
1621614267371,0.0,0.0,0.0,0.0
1621614267472,0.0,0.0,0.0,0.0
1621614267572,0.0,0.0,0.0,0.0
1621614267673,0.0,0.0,0.0,0.0
1621614267773,0.0,0.0,0.0,0.0
1621614267874,0.0,0.0,10.0,0.0
1621614267974,0.0,0.0,9.1,0.0
1621614268075,81.8,70.0,20.0,12.5
1621614268175,88.9,80.0,0.0,0.0
1621614268276,90.9,81.8,20.0,30.0
1621614268376,87.5,80.0,11.1,11.1
1621614268477,90.9,80.0,40.0,50.0
1621614268578,90.0,90.0,27.3,0.0
1621614268678,77.8,83.3,0.0,0.0
1621614268779,90.0,80.0,0.0,11.1
1621614268879,81.8,77.8,20.0,11.1
1621614268980,90.0,81.8,20.0,22.2
1621614269081,90.9,90.9,11.1,11.1
1621614269181,90.9,80.0,27.3,12.5
1621614269282,90.9,81.8,27.3,11.1
1621614269382,90.9,88.9,0.0,12.5
1621614269483,88.9,88.9,11.1,11.1
1621614269584,90.9,80.0,10.0,0.0
1621614269684,90.9,80.0,11.1,0.0
1621614269785,80.0,80.0,11.1,11.1
1621614269886,90.0,90.0,11.1,12.5
1621614269986,77.8,77.8,27.3,11.1
1621614270087,80.0,80.0,11.1,0.0
1621614270188,83.3,90.0,0.0,12.5
1621614270288,90.0,72.7,11.1,0.0
1621614270389,80.0,90.9,11.1,0.0
1621614270490,90.0,100.0,20.0,12.5
1621614270590,90.9,81.8,0.0,11.1
1621614270691,77.8,77.8,18.2,0.0
1621614270792,88.9,90.0,11.1,12.5
1621614270893,81.8,83.3,11.1,11.1
1621614270993,88.9,90.9,20.0,11.1
1621614271094,81.8,77.8,11.1,12.5
1621614271194,80.0,90.0,20.0,0.0
1621614271295,80.0,83.3,0.0,0.0
1621614271396,91.7,80.0,10.0,11.1
1621614271497,90.9,80.0,20.0,0.0
1621614271597,100.0,81.8,11.1,11.1
1621614271698,77.8,80.0,11.1,0.0
1621614271798,90.9,90.0,0.0,0.0
1621614271899,80.0,80.0,0.0,0.0
1621614272000,90.0,77.8,11.1,0.0
1621614272100,88.9,90.0,11.1,0.0
1621614272201,80.0,72.7,0.0,20.0
1621614272302,83.3,88.9,20.0,0.0
1621614272402,83.3,83.3,10.0,0.0
1621614272503,88.9,80.0,22.2,22.2
1621614272604,83.3,90.0,18.2,0.0
1621614272704,90.0,80.0,11.1,11.1
1621614272805,100.0,80.0,0.0,11.1
1621614272906,90.0,77.8,0.0,0.0
1621614273006,80.0,83.3,11.1,11.1
1621614273107,0.0,0.0,0.0,0.0
1621614273207,0.0,0.0,0.0,0.0
1621614273308,0.0,0.0,0.0,0.0
1621614273409,0.0,0.0,0.0,0.0
1621614273509,0.0,0.0,0.0,16.7
1621614273609,0.0,0.0,0.0,0.0
1621614273710,0.0,0.0,0.0,0.0
1621614273810,0.0,0.0,0.0,0.0
1621614273911,10.0,10.0,10.0,0.0
1621614274011,10.0,0.0,9.1,9.1
1621614274112,0.0,0.0,9.1,0.0
1621614274212,0.0,0.0,0.0,0.0
1621614274313,0.0,0.0,0.0,0.0
1621614274413,0.0,0.0,10.0,0.0
1621614274514,9.1,0.0,0.0,0.0
1621614274614,0.0,0.0,0.0,0.0
1621614274715,0.0,0.0,0.0,0.0
1621614274815,0.0,0.0,0.0,0.0
1621614274916,0.0,0.0,0.0,0.0
1621614275016,9.1,9.1,0.0,0.0
1621614275117,0.0,0.0,0.0,0.0
1621614275217,0.0,0.0,0.0,0.0
1621614275318,0.0,0.0,0.0,0.0
1621614275418,0.0,0.0,0.0,0.0
1621614275519,0.0,0.0,0.0,0.0
1621614275619,0.0,0.0,0.0,0.0
1621614275719,0.0,0.0,0.0,0.0
1621614275820,0.0,0.0,0.0,0.0
1621614275920,0.0,0.0,0.0,0.0
1621614276021,0.0,10.0,0.0,0.0
1621614276121,0.0,0.0,0.0,0.0
